datetime_ist,open,high,low,close
2026-03-13 09:15:00+0530,23462.5,23487.9,23419.1,23450.2
2026-03-13 09:20:00+0530,23448.5,23452.0,23417.0,23431.6
2026-03-13 09:25:00+0530,23431.2,23475.5,23415.2,23469.7
2026-03-13 09:30:00+0530,23469.8,23492.4,23452.6,23453.9
2026-03-13 09:35:00+0530,23455.0,23474.5,23433.6,23454.8
2026-03-13 09:40:00+0530,23456.2,23462.0,23425.0,23425.2
2026-03-13 09:45:00+0530,23426.5,23426.8,23388.5,23397.4
2026-03-13 09:50:00+0530,23399.7,23399.7,23362.7,23363.1
2026-03-13 09:55:00+0530,23364.5,23372.5,23344.2,23347.5
2026-03-13 10:00:00+0530,23349.1,23370.0,23333.0,23361.1
2026-03-13 10:05:00+0530,23361.8,23361.8,23326.1,23337.0
2026-03-13 10:10:00+0530,23337.3,23344.1,23311.8,23329.8
2026-03-13 10:15:00+0530,23331.0,23340.7,23317.3,23317.5
2026-03-13 10:20:00+0530,23318.1,23334.8,23305.8,23311.8
2026-03-13 10:25:00+0530,23313.7,23357.1,23309.0,23353.5
2026-03-13 10:30:00+0530,23354.5,23360.0,23325.7,23326.8
2026-03-13 10:35:00+0530,23326.8,23338.0,23320.3,23337.2
2026-03-13 10:40:00+0530,23338.1,23342.0,23313.0,23324.5
2026-03-13 10:45:00+0530,23325.2,23333.4,23309.3,23330.4
2026-03-13 10:50:00+0530,23330.7,23379.5,23330.1,23359.2
2026-03-13 10:55:00+0530,23362.1,23372.7,23348.9,23372.7
2026-03-13 11:00:00+0530,23373.8,23374.7,23355.2,23358.2
2026-03-13 11:05:00+0530,23357.2,23361.7,23331.5,23334.2
2026-03-13 11:10:00+0530,23333.3,23339.5,23317.5,23321.7
2026-03-13 11:15:00+0530,23323.5,23329.2,23309.7,23324.8
2026-03-13 11:20:00+0530,23324.1,23342.8,23319.6,23336.0
2026-03-13 11:25:00+0530,23337.0,23379.2,23333.2,23377.3
2026-03-13 11:30:00+0530,23378.8,23400.3,23365.3,23391.3
2026-03-13 11:35:00+0530,23392.2,23410.2,23380.5,23405.2
2026-03-13 11:40:00+0530,23407.3,23414.9,23395.2,23407.9
2026-03-13 11:45:00+0530,23409.3,23410.6,23390.4,23403.5
2026-03-13 11:50:00+0530,23405.5,23409.4,23388.7,23389.2
2026-03-13 11:55:00+0530,23389.7,23389.7,23360.5,23361.2
2026-03-13 12:00:00+0530,23363.1,23365.5,23335.8,23344.2
2026-03-13 12:05:00+0530,23344.3,23347.5,23322.3,23331.6
2026-03-13 12:10:00+0530,23333.9,23342.5,23317.5,23336.2
2026-03-13 12:15:00+0530,23338.9,23338.9,23318.1,23318.1
2026-03-13 12:20:00+0530,23319.1,23319.1,23269.0,23269.5
2026-03-13 12:25:00+0530,23273.3,23291.2,23266.1,23278.7
2026-03-13 12:30:00+0530,23280.0,23281.5,23227.8,23239.2
2026-03-13 12:35:00+0530,23241.0,23241.8,23210.5,23216.3
2026-03-13 12:40:00+0530,23219.2,23219.4,23193.5,23212.4
2026-03-13 12:45:00+0530,23214.0,23245.5,23210.2,23240.9
2026-03-13 12:50:00+0530,23241.7,23250.2,23213.5,23229.6
2026-03-13 12:55:00+0530,23230.5,23242.8,23213.3,23231.1
2026-03-13 13:00:00+0530,23232.5,23239.5,23217.8,23221.2
2026-03-13 13:05:00+0530,23223.8,23227.5,23191.7,23197.2
2026-03-13 13:10:00+0530,23198.5,23210.2,23173.5,23175.7
2026-03-13 13:15:00+0530,23178.3,23192.8,23168.0,23171.6
2026-03-13 13:20:00+0530,23171.8,23187.7,23136.5,23141.2
2026-03-13 13:25:00+0530,23142.8,23191.3,23139.2,23189.3
2026-03-13 13:30:00+0530,23191.3,23202.7,23166.4,23168.0
2026-03-13 13:35:00+0530,23169.2,23171.1,23142.7,23145.7
2026-03-13 13:40:00+0530,23147.2,23165.2,23131.2,23157.2
2026-03-13 13:45:00+0530,23159.1,23168.4,23148.8,23160.2
2026-03-13 13:50:00+0530,23162.3,23166.9,23119.6,23138.2
2026-03-13 13:55:00+0530,23141.5,23150.3,23112.0,23119.0
2026-03-13 14:00:00+0530,23121.7,23161.5,23120.2,23143.2
2026-03-13 14:05:00+0530,23145.2,23178.5,23142.2,23170.2
2026-03-13 14:10:00+0530,23172.8,23205.5,23167.2,23201.8
2026-03-13 14:15:00+0530,23203.7,23220.0,23182.8,23219.2
2026-03-13 14:20:00+0530,23221.5,23233.5,23201.8,23210.2
2026-03-13 14:25:00+0530,23210.8,23225.1,23199.8,23202.5
2026-03-13 14:30:00+0530,23204.6,23258.6,23203.6,23235.5
2026-03-13 14:35:00+0530,23242.1,23249.0,23208.3,23208.7
2026-03-13 14:40:00+0530,23211.8,23231.5,23205.7,23224.8
2026-03-13 14:45:00+0530,23228.7,23231.2,23177.5,23191.0
2026-03-13 14:50:00+0530,23193.7,23212.5,23166.6,23167.3
2026-03-13 14:55:00+0530,23172.7,23182.1,23144.5,23177.9
2026-03-13 15:00:00+0530,23181.0,23190.5,23135.8,23138.0
2026-03-13 15:05:00+0530,23137.5,23148.0,23125.1,23132.8
2026-03-13 15:10:00+0530,23136.9,23167.0,23127.8,23162.5
2026-03-13 15:15:00+0530,23161.5,23165.2,23145.7,23153.2
2026-03-13 15:20:00+0530,23153.1,23154.1,23138.5,23148.2
2026-03-13 15:25:00+0530,23147.3,23173.8,23147.0,23170.9
