time,open,high,low,close
09:15,23462.5,23487.9,23419.1,23455.7
09:20,23448.5,23451.95,23417.0,23425.3
09:25,23431.15,23471.55,23415.25,23469.85
09:30,23469.8,23492.4,23460.1,23461.2
09:35,23455.05,23474.45,23433.6,23459.85
09:40,23456.25,23462.0,23438.0,23441.4
09:45,23426.55,23426.85,23388.45,23400.3
09:50,23399.65,23399.65,23364.0,23377.15
09:55,23364.45,23372.55,23346.75,23347.8
10:00,23349.1,23369.95,23333.0,23365.25
10:05,23361.8,23361.8,23326.1,23342.4
10:10,23337.35,23344.1,23319.9,23324.4
10:15,23330.95,23340.7,23318.95,23329.9
10:20,23318.1,23334.85,23313.85,23314.0
10:25,23313.7,23348.05,23309.0,23346.5
10:30,23354.45,23360.0,23330.55,23332.15
10:35,23326.75,23333.2,23320.3,23331.55
10:40,23338.1,23342.0,23317.75,23318.35
10:45,23325.2,23329.45,23309.3,23326.7
10:50,23330.65,23379.55,23330.1,23374.65
10:55,23362.1,23363.95,23348.9,23361.35
11:00,23373.8,23374.7,23355.2,23362.3
11:05,23357.25,23361.65,23344.1,23349.75
11:10,23333.35,23339.55,23327.2,23328.8
11:15,23323.55,23329.25,23309.65,23324.85
11:20,23324.1,23342.85,23319.6,23333.0
11:25,23337.0,23367.8,23333.15,23366.85
11:30,23378.85,23400.3,23365.35,23398.15
11:35,23392.2,23408.05,23380.5,23405.9
