time,open,high,low,close
09:15,23116.1,23248.05,23098.0,23172.55
09:20,23173.8,23188.3,23131.65,23139.9
09:25,23140.85,23166.95,23111.3,23157.75
09:30,23159.5,23224.3,23158.2,23219.65
09:35,23221.15,23270.0,23217.05,23242.75
09:40,23240.95,23284.65,23237.4,23240.5
09:45,23240.2,23276.95,23231.45,23241.0
09:50,23240.85,23261.0,23221.0,23226.5
09:55,23226.65,23232.75,23164.7,23167.55
10:00,23168.8,23198.35,23167.45,23196.95
10:05,23197.1,23210.5,23182.15,23184.45
10:10,23184.75,23189.95,23143.25,23155.2
10:15,23154.35,23154.35,23099.8,23100.0
10:20,23100.6,23100.6,23055.1,23056.7
10:25,23055.7,23065.95,23024.45,23024.95
10:30,23026.5,23074.5,23025.95,23046.75
10:35,23045.3,23076.75,23038.8,23057.7
10:40,23056.85,23060.05,23051.65,23057.75
10:45,23053.05,23064.25,23028.0,23035.6
