time,open,high,low,close
09:00,23145.7,23190.1,23057.2,23115.9
09:05,23115.8,23146.55,23106.1,23116.1
09:10,23116.1,23141.3,23106.45,23141.3
09:15,23157.8,23240.85,23121.45,23175.95
09:20,23177.75,23188.3,23131.65,23145.05
09:25,23143.7,23166.95,23111.3,23158.2
09:30,23161.3,23224.3,23161.3,23221.2
09:35,23221.3,23269.8,23217.05,23239.8
09:40,23241.0,23284.35,23237.4,23241.05
09:45,23242.45,23276.95,23231.45,23241.1
09:50,23242.45,23261.0,23221.0,23225.0
09:55,23224.35,23232.75,23164.7,23168.8
10:00,23171.2,23201.1,23167.45,23201.1
10:05,23203.2,23210.5,23182.15,23184.45
10:10,23183.9,23189.95,23143.25,23150.45
10:15,23149.95,23149.95,23098.95,23099.55
10:20,23097.8,23098.1,23055.1,23055.8
10:25,23055.65,23065.95,23024.95,23027.05
10:30,23029.3,23074.5,23028.7,23042.3
10:35,23041.45,23041.45,23041.45,23041.45
10:40,23041.75,23076.75,23038.8,23050.1
10:45,23048.8,23064.25,23028.0,23038.85
10:45,23056.65,23056.65,23028.0,23038.85
