time,open,high,low,close
09:25,24222.65,24250.35,24214.65,24237.9
09:30,24236.1,24238.25,24203.5,24228.75
09:35,24229.05,24230.7,24182.85,24194.7
09:40,24193.35,24197.6,24173.85,24188.95
09:45,24188.15,24207.5,24179.95,24199.3
09:50,24199.4,24205.35,24147.2,24148.35
09:55,24147.65,24170.55,24145.45,24154.6
10:00,24151.9,24161.7,24134.25,24160.95
10:05,24160.15,24160.15,24117.25,24118.85
10:10,24118.6,24125.9,24109.85,24117.1
10:15,24116.5,24132.25,24112.0,24124.6
10:20,24124.65,24130.35,24104.55,24126.3
10:25,24125.55,24131.95,24111.0,24122.35
10:30,24122.6,24141.95,24119.4,24125.35
10:35,24125.45,24125.6,24084.9,24087.0
10:40,24085.95,24101.4,24070.2,24074.0
10:45,24073.35,24088.35,24049.4,24087.4
10:50,24087.8,24097.65,24072.35,24083.45
10:55,24083.85,24104.1,24080.35,24102.95
11:00,24103.1,24114.1,24089.9,24111.45
11:05,24111.1,24111.95,24083.65,24085.75
11:10,24085.35,24087.4,24063.3,24073.75
11:15,24072.15,24072.45,24037.9,24042.1
11:20,24040.85,24041.75,24010.15,24013.5
11:25,24012.4,24033.9,24011.95,24033.9
11:30,24032.9,24034.35,23997.05,24001.45
11:35,24000.15,24023.6,23986.85,24010.45
11:40,24008.65,24014.45,24000.1,24014.45
11:45,24014.1,24015.95,23995.9,23997.95
11:50,23997.25,23998.25,23975.15,23995.55
11:55,23995.1,23995.1,23972.35,23982.6
12:00,23982.25,24022.85,23978.8,24022.1
12:05,24022.5,24023.85,23997.6,24003.15
12:10,24002.35,24020.8,23999.65,24012.55
12:15,24011.85,24019.75,24006.25,24016.05
12:20,24015.75,24024.2,24009.05,24016.2
12:25,24015.85,24017.0,24002.5,24012.35
12:30,24011.3,24023.65,23984.0,23993.25
12:35,23993.4,24001.75,23969.8,23973.6
12:40,23972.4,24011.85,23970.95,24011.85
12:45,24010.6,24010.6,23983.1,23993.4
12:50,23993.25,23999.25,23983.2,23986.3
12:55,23986.2,23990.85,23971.15,23973.8
13:00,23972.65,23993.75,23954.2,23962.15
13:05,23962.55,23974.35,23958.7,23971.55
13:10,23971.3,23971.35,23920.3,23930.7
13:15,23930.3,23939.65,23914.2,23939.65
13:20,23939.75,23963.2,23934.75,23962.05
13:25,23960.8,23980.65,23952.4,23980.45
13:30,23979.85,24005.35,23973.9,23977.55
13:35,23976.05,23985.6,23958.35,23962.1
13:40,23961.85,23974.25,23955.85,23958.45
13:45,23958.55,23964.4,23941.8,23951.85
13:50,23951.6,23965.65,23938.7,23961.85
13:55,23960.5,23966.25,23942.45,23959.0
14:00,23959.35,23960.9,23940.6,23955.1
14:05,23954.65,23959.4,23934.35,23936.2
14:10,23934.95,23944.15,23929.2,23940.95
14:15,23940.8,23948.4,23904.35,23916.9
14:20,23915.85,23927.35,23899.55,23899.55
14:25,23898.9,23974.6,23892.2,23974.55
14:30,23976.9,23977.05,23923.25,23923.25
14:35,23922.0,23939.5,23918.65,23938.6
14:40,23937.85,23937.85,23913.7,23921.55
14:45,23921.1,23930.4,23912.3,23917.4
14:50,23916.0,23923.85,23894.5,23916.75
14:55,23915.4,23916.0,23872.05,23874.8
15:00,23876.0,23913.1,23876.0,23887.15
15:05,23888.0,23896.4,23855.25,23880.55
15:10,23880.0,23885.85,23857.5,23864.2
15:15,23864.45,23879.6,23856.45,23876.5
15:20,23877.55,23878.45,23848.1,23860.55
15:25,23859.55,23859.55,23837.05,23850.6
