time,open,high,low,close
09:20,24150.7,24174.65,24138.6,24152.6
09:25,24151.65,24171.2,24125.15,24159.8
09:30,24159.35,24164.6,24121.2,24124.45
09:35,24124.25,24124.25,24085.6,24093.4
09:40,24093.15,24155.25,24089.35,24153.45
09:45,24152.95,24158.3,24115.05,24136.65
09:50,24136.6,24140.25,24121.8,24131.4
09:55,24131.85,24131.95,24079.95,24093.1
10:00,24092.05,24138.65,24091.3,24131.6
10:05,24130.8,24147.5,24121.4,24139.5
10:10,24139.15,24160.95,24131.1,24151.05
10:15,24151.5,24213.7,24149.3,24204.55
